"","non-stroke_rep1","non-stroke_rep2","non-stroke_rep3","stroke_rep1","stroke_rep2","stroke_rep3","stroke_rep4","stroke_rep5"
"SCMH1",1.26571047496452,2.38285317122591,3.27895656839141,3.75083954369546,1.68821295362824,6.76734586486989,2.76866969745716,2.55739408186959
"FYN",18.9856571244678,16.6799721985814,19.6737394103485,18.7541977184773,11.8174906753977,20.9172508550524,22.7030915191487,15.3443644912175
"HIVEP2",48.0969980486517,51.2313431813571,42.6264353890883,26.2558768058682,38.8288979334494,38.1432221474485,31.5628345510116,17.9017585730871
"ELOA",6.3285523748226,11.9142658561296,3.27895656839141,15.0033581747818,6.75285181451294,5.53691934398445,4.42987151593145,2.55739408186959
"LYPLA2",1.26571047496452,2.38285317122591,0,1.87541977184773,6.75285181451294,2.46085304177087,2.76866969745716,0
"CLCN6",12.6571047496452,16.6799721985814,16.3947828419571,9.37709885923866,5.06463886088471,19.0716110737242,18.8269539427087,7.67218224560877
"MRC2",1.26571047496452,2.38285317122591,1.63947828419571,1.87541977184773,0,1.23042652088543,0.553733939491431,5.11478816373918
"NME1-NME2",0,0,8.19739142097853,0,1.68821295362824,1.23042652088543,5.53733939491431,7.67218224560877
"SLC6A7",0,1.19142658561296,4.91843485258712,0,21.9467683971671,1.23042652088543,6.09107333440574,2.55739408186959
"TSPAN9",0,1.19142658561296,1.63947828419571,5.62625931554319,5.06463886088471,1.23042652088543,3.87613757644002,2.55739408186959
"BTBD7",13.9228152246097,22.6371051266462,13.1158262735656,7.50167908739092,8.44106476814118,9.22819890664076,4.42987151593145,15.3443644912175
"APBA3",0,0,1.63947828419571,1.87541977184773,0,2.46085304177087,1.66120181847429,5.11478816373918
"MKS1",0,1.19142658561296,0,0,3.37642590725647,1.84563978132815,2.21493575796572,5.11478816373918
"ABHD5",7.59426284978712,2.38285317122591,11.4763479893699,5.62625931554319,5.06463886088471,4.92170608354174,6.09107333440574,2.55739408186959
"ANOS1",7.59426284978712,17.8713987841944,1.63947828419571,1.87541977184773,0,14.1499049901825,23.8105593981315,7.67218224560877
"AKAP8L",0,1.19142658561296,6.55791313678282,3.75083954369546,5.06463886088471,6.76734586486989,11.6284127293201,2.55739408186959
"MBTD1",7.59426284978712,9.53141268490365,4.91843485258712,3.75083954369546,1.68821295362824,3.07606630221359,5.53733939491431,0
"UTP18",5.06284189985808,4.76570634245183,3.27895656839141,1.87541977184773,1.68821295362824,5.53691934398445,4.98360545542288,2.55739408186959
"RNF216",7.59426284978712,13.1056924417425,8.19739142097853,1.87541977184773,5.06463886088471,16.6107580319534,10.5209448503372,7.67218224560877
"TTC19",17.7199466495033,15.4885456129684,16.3947828419571,9.37709885923866,10.1292777217694,11.0738386879689,9.41347697135433,2.55739408186959
"PTBP1",6.3285523748226,2.38285317122591,0,3.75083954369546,16.8821295362824,6.76734586486989,4.42987151593145,12.786970409348
"DPF1",3.79713142489356,3.57427975683887,3.27895656839141,7.50167908739092,10.1292777217694,6.15213260442717,2.21493575796572,0
"SYT7",20.2513675994323,28.594238054711,26.2316525471313,26.2558768058682,52.3346015624753,20.3020375946097,23.2568254586401,2.55739408186959
"LARS2",10.1256837997162,3.57427975683887,9.83686970517423,9.37709885923866,18.5703424899106,14.7651182506252,9.41347697135433,20.4591526549567
"PIK3C2A",29.1113409241839,29.7856646403239,9.83686970517423,3.75083954369546,5.06463886088471,29.5302365012504,34.8852381879602,12.786970409348
"PLAUR",0,0,0,3.75083954369546,3.37642590725647,1.84563978132815,0.553733939491431,0
"ANLN",11.3913942746807,4.76570634245183,13.1158262735656,5.62625931554319,8.44106476814118,15.3803315110679,13.8433484872858,7.67218224560877
"WIZ",5.06284189985808,5.95713292806478,1.63947828419571,7.50167908739092,3.37642590725647,9.84341216708347,1.66120181847429,7.67218224560877
"RABGAP1",21.5170780743968,17.8713987841944,19.6737394103485,20.629617490325,23.6349813507953,35.6823691056776,39.868843643383,12.786970409348
"DCN",7.59426284978712,5.95713292806478,4.91843485258712,1.87541977184773,5.06463886088471,4.92170608354174,8.8597430318629,5.11478816373918
"PPP5C",8.85997332475164,4.76570634245183,3.27895656839141,5.62625931554319,1.68821295362824,8.61298564619804,11.0746787898286,10.2295763274784
"CEP68",18.9856571244678,10.7228392705166,8.19739142097853,16.8787779466296,6.75285181451294,7.38255912531261,11.6284127293201,12.786970409348
"MAP4K3",17.7199466495033,8.3399860992907,19.6737394103485,7.50167908739092,6.75285181451294,8.61298564619804,17.1657521242344,10.2295763274784
"ZBTB32",0,0,1.63947828419571,0,5.06463886088471,0.615213260442717,2.21493575796572,0
"LDAF1",2.53142094992904,1.19142658561296,1.63947828419571,0,1.68821295362824,0.615213260442717,0.553733939491431,0
"GABRA3",10.1256837997162,3.57427975683887,6.55791313678282,7.50167908739092,1.68821295362824,6.15213260442717,13.2896145477943,0
"BRCA1",3.79713142489356,3.57427975683887,1.63947828419571,9.37709885923866,16.8821295362824,7.38255912531261,3.32240363694859,23.0165467368263
"ERCC1",1.26571047496452,3.57427975683887,3.27895656839141,7.50167908739092,6.75285181451294,3.07606630221359,3.87613757644002,7.67218224560877
"SEMA3B",5.06284189985808,1.19142658561296,0,0,1.68821295362824,4.30649282309902,3.32240363694859,0
"MBTPS2",3.79713142489356,8.3399860992907,9.83686970517423,7.50167908739092,3.37642590725647,7.38255912531261,14.9508163662686,2.55739408186959
"PRICKLE3",0,1.19142658561296,0,1.87541977184773,0,0,1.10746787898286,0
"EXTL3",18.9856571244678,15.4885456129684,18.0342611261528,7.50167908739092,11.8174906753977,14.7651182506252,11.0746787898286,15.3443644912175
"ELOVL5",7.59426284978712,4.76570634245183,8.19739142097853,7.50167908739092,8.44106476814118,25.8389569385941,16.0582842452515,15.3443644912175
"ALOX5",0,1.19142658561296,1.63947828419571,0,1.68821295362824,0,1.10746787898286,0
"KDM5D",7.59426284978712,8.3399860992907,0,0,3.37642590725647,11.6890519484116,11.6284127293201,7.67218224560877
"CALCOCO1",5.06284189985808,3.57427975683887,6.55791313678282,11.2525186310864,6.75285181451294,1.84563978132815,12.1821466688115,0
"UBR7",13.9228152246097,2.38285317122591,6.55791313678282,3.75083954369546,5.06463886088471,6.76734586486989,9.41347697135433,7.67218224560877
"MAP4K5",10.1256837997162,1.19142658561296,8.19739142097853,11.2525186310864,5.06463886088471,9.84341216708347,9.41347697135433,5.11478816373918
"EHD3",20.2513675994323,15.4885456129684,19.6737394103485,20.629617490325,18.5703424899106,12.9194784692971,18.2732200032172,7.67218224560877
"PSMC4",8.85997332475164,3.57427975683887,11.4763479893699,3.75083954369546,11.8174906753977,5.53691934398445,12.1821466688115,7.67218224560877
"MAN2B2",3.79713142489356,2.38285317122591,3.27895656839141,3.75083954369546,5.06463886088471,11.0738386879689,6.64480727389717,12.786970409348
"SLC7A14",30.3770513991485,35.7427975683887,21.3132176945442,30.0067163495637,18.5703424899106,12.9194784692971,23.8105593981315,23.0165467368263
"CLDN11",11.3913942746807,13.1056924417425,3.27895656839141,1.87541977184773,5.06463886088471,3.6912795626563,4.98360545542288,12.786970409348
"SLC25A39",2.53142094992904,3.57427975683887,0,5.62625931554319,1.68821295362824,1.23042652088543,4.42987151593145,2.55739408186959
"MVP",0,0,0,0,0,1.84563978132815,1.10746787898286,2.55739408186959
"NUB1",3.79713142489356,10.7228392705166,6.55791313678282,3.75083954369546,15.1939165826541,4.30649282309902,10.5209448503372,12.786970409348
"PGM3",2.53142094992904,4.76570634245183,1.63947828419571,3.75083954369546,5.06463886088471,3.6912795626563,5.53733939491431,0
"RWDD2A",6.3285523748226,2.38285317122591,0,1.87541977184773,0,0,2.76866969745716,0
"CLK1",6.3285523748226,13.1056924417425,6.55791313678282,5.62625931554319,13.5057036290259,14.7651182506252,32.116568490503,7.67218224560877
"POLR3B",3.79713142489356,1.19142658561296,3.27895656839141,0,1.68821295362824,4.92170608354174,8.30600909237146,2.55739408186959
"ANGEL1",6.3285523748226,1.19142658561296,6.55791313678282,1.87541977184773,1.68821295362824,5.53691934398445,6.09107333440574,0
"RNF14",11.3913942746807,8.3399860992907,11.4763479893699,7.50167908739092,1.68821295362824,7.38255912531261,11.6284127293201,5.11478816373918
"DNASE1L1",1.26571047496452,4.76570634245183,1.63947828419571,3.75083954369546,0,0.615213260442717,0.553733939491431,5.11478816373918
"DDX11",1.26571047496452,2.38285317122591,0,1.87541977184773,0,0.615213260442717,2.76866969745716,2.55739408186959
"HEBP1",0,0,0,1.87541977184773,0,1.84563978132815,1.66120181847429,0
"GPRC5A",0,1.19142658561296,1.63947828419571,3.75083954369546,0,0.615213260442717,0,0
"MAMLD1",7.59426284978712,10.7228392705166,9.83686970517423,0,3.37642590725647,3.07606630221359,1.10746787898286,2.55739408186959
"CD6",1.26571047496452,1.19142658561296,0,3.75083954369546,0,0,1.66120181847429,2.55739408186959
"TACC3",0,3.57427975683887,0,1.87541977184773,1.68821295362824,0.615213260442717,1.10746787898286,0
"UFL1",7.59426284978712,8.3399860992907,11.4763479893699,5.62625931554319,5.06463886088471,15.3803315110679,11.6284127293201,0
"POLA2",2.53142094992904,1.19142658561296,0,5.62625931554319,0,1.23042652088543,3.32240363694859,7.67218224560877
"ZC3H3",1.26571047496452,1.19142658561296,0,5.62625931554319,0,0.615213260442717,2.21493575796572,5.11478816373918
"CAPN1",7.59426284978712,0,3.27895656839141,7.50167908739092,6.75285181451294,6.76734586486989,11.0746787898286,10.2295763274784
"MDH1",51.8941294735453,21.4456785410332,44.265913673284,97.521828136082,42.2053238407059,87.3602829828658,208.203961248778,40.9183053099134
"SLC30A9",15.1885256995742,22.6371051266462,21.3132176945442,9.37709885923866,15.1939165826541,22.7628906363805,23.2568254586401,7.67218224560877
"MTMR11",0,0,0,3.75083954369546,0,2.46085304177087,0.553733939491431,5.11478816373918
"COX15",2.53142094992904,4.76570634245183,13.1158262735656,7.50167908739092,3.37642590725647,5.53691934398445,3.32240363694859,5.11478816373918
"CCDC88C",3.79713142489356,1.19142658561296,0,3.75083954369546,3.37642590725647,3.07606630221359,2.76866969745716,0
"YAF2",6.3285523748226,9.53141268490365,8.19739142097853,1.87541977184773,10.1292777217694,3.07606630221359,3.87613757644002,2.55739408186959
"ZMYND11",18.9856571244678,19.0628253698073,29.5106091155227,16.8787779466296,15.1939165826541,14.1499049901825,15.5045503057601,12.786970409348
"WAS",0,1.19142658561296,0,0,1.68821295362824,1.23042652088543,0.553733939491431,0
"BID",3.79713142489356,4.76570634245183,3.27895656839141,7.50167908739092,0,6.15213260442717,1.10746787898286,5.11478816373918
"MATR3",12.6571047496452,5.95713292806478,0,0,0,0,0,23.0165467368263
"XYLT2",5.06284189985808,2.38285317122591,0,1.87541977184773,6.75285181451294,1.23042652088543,3.87613757644002,5.11478816373918
"RGPD5",5.06284189985808,3.57427975683887,3.27895656839141,15.0033581747818,48.9581756552189,19.6868243341669,24.9180272771144,7.67218224560877
"STMN4",10.1256837997162,7.14855951367774,9.83686970517423,16.8787779466296,18.5703424899106,13.5346917297398,17.7194860637258,10.2295763274784
"NUDCD3",29.1113409241839,22.6371051266462,26.2316525471313,30.0067163495637,33.7642590725647,28.9150232408077,14.9508163662686,5.11478816373918
"CHDH",1.26571047496452,3.57427975683887,0,3.75083954369546,0,7.38255912531261,3.32240363694859,5.11478816373918
"CLCA4",0,1.19142658561296,0,1.87541977184773,3.37642590725647,1.23042652088543,0,0
"GLT8D1",10.1256837997162,9.53141268490365,6.55791313678282,1.87541977184773,1.68821295362824,2.46085304177087,3.87613757644002,0
"ATP2C1",37.9713142489356,22.6371051266462,18.0342611261528,24.3804570340205,28.69962021168,33.8367293243494,76.4152836498175,30.6887289824351
"IGF1",2.53142094992904,1.19142658561296,0,0,0,4.92170608354174,1.10746787898286,2.55739408186959
"RALBP1",13.9228152246097,5.95713292806478,18.0342611261528,22.5050372621728,28.69962021168,15.9955447715106,11.6284127293201,20.4591526549567
"RUFY3",73.4112075479421,51.2313431813571,47.5448702416754,52.5117536117365,42.2053238407059,46.1409945332038,67.0018066784632,33.2461230643047
"CNTN1",110.116811321913,84.5912875785199,118.042436462091,50.6363338398887,28.69962021168,89.205922764194,209.311429127761,51.1478816373918
"SLC11A1",0,0,1.63947828419571,0,5.06463886088471,0,1.10746787898286,0
"WWTR1",6.3285523748226,8.3399860992907,8.19739142097853,1.87541977184773,8.44106476814118,6.15213260442717,0.553733939491431,5.11478816373918
"AGPS",15.1885256995742,14.2971190273555,21.3132176945442,7.50167908739092,5.06463886088471,14.7651182506252,11.0746787898286,5.11478816373918
"STEEP1",0,2.38285317122591,3.27895656839141,3.75083954369546,1.68821295362824,3.6912795626563,3.87613757644002,2.55739408186959
"ATP1A2",75.9426284978712,73.8684483080033,50.8238268100669,7.50167908739092,3.37642590725647,187.640044435029,193.253144882509,53.7052757192614
"TTC27",0,1.19142658561296,0,1.87541977184773,0,2.46085304177087,2.21493575796572,5.11478816373918
"ZNF582",1.26571047496452,0,3.27895656839141,0,1.68821295362824,1.84563978132815,1.10746787898286,0
"PHLDB1",8.85997332475164,8.3399860992907,11.4763479893699,1.87541977184773,11.8174906753977,14.7651182506252,6.09107333440574,7.67218224560877
"PRDM11",15.1885256995742,7.14855951367774,13.1158262735656,15.0033581747818,6.75285181451294,17.2259712923961,5.53733939491431,38.3609112280439
"SYT13",64.5512342231905,40.5085039108405,32.7895656839141,13.1279384029341,16.8821295362824,29.5302365012504,20.4881557611829,7.67218224560877
"SNAI2",0,1.19142658561296,1.63947828419571,0,0,0.615213260442717,0,5.11478816373918
"CD74",0,7.14855951367774,6.55791313678282,1.87541977184773,1.68821295362824,17.2259712923961,16.0582842452515,7.67218224560877
"HGF",0,2.38285317122591,1.63947828419571,3.75083954369546,5.06463886088471,6.76734586486989,1.10746787898286,7.67218224560877
"ZRANB1",20.2513675994323,8.3399860992907,8.19739142097853,7.50167908739092,1.68821295362824,8.61298564619804,12.7358806083029,2.55739408186959
"NCDN",35.4398932990065,54.805622938196,32.7895656839141,63.7642722428229,128.304184475746,71.3647382113552,82.5063569842232,33.2461230643047
"ADGRA2",1.26571047496452,1.19142658561296,4.91843485258712,0,1.68821295362824,0,4.42987151593145,0
"ZFP64",2.53142094992904,2.38285317122591,4.91843485258712,1.87541977184773,1.68821295362824,3.6912795626563,1.66120181847429,2.55739408186959
"MNAT1",1.26571047496452,2.38285317122591,1.63947828419571,1.87541977184773,0,4.30649282309902,5.53733939491431,0
"SAMD4A",7.59426284978712,13.1056924417425,6.55791313678282,11.2525186310864,6.75285181451294,20.9172508550524,9.41347697135433,15.3443644912175
"MRE11",1.26571047496452,2.38285317122591,1.63947828419571,0,3.37642590725647,3.6912795626563,2.76866969745716,10.2295763274784
"PLEKHB1",12.6571047496452,17.8713987841944,14.7553045577613,11.2525186310864,3.37642590725647,20.3020375946097,12.7358806083029,2.55739408186959
"SERPINB1",0,0,1.63947828419571,3.75083954369546,5.06463886088471,3.07606630221359,2.76866969745716,5.11478816373918
"SPAST",11.3913942746807,13.1056924417425,16.3947828419571,7.50167908739092,3.37642590725647,6.15213260442717,8.8597430318629,12.786970409348
"NRXN3",44.2998666237582,44.0827836676794,36.0685222523055,41.2592349806501,40.5171108870777,40.6040751892193,86.9362285001547,25.5739408186959
"OSBPL5",0,1.19142658561296,3.27895656839141,9.37709885923866,0,2.46085304177087,0.553733939491431,0
"AQR",17.7199466495033,11.9142658561296,8.19739142097853,13.1279384029341,8.44106476814118,12.3042652088543,25.4717612166058,12.786970409348
"CPS1",0,1.19142658561296,0,0,0,1.84563978132815,2.76866969745716,5.11478816373918
"FHL1",13.9228152246097,19.0628253698073,19.6737394103485,13.1279384029341,13.5057036290259,22.7628906363805,29.3478987930458,5.11478816373918
"RTF2",1.26571047496452,8.3399860992907,0,7.50167908739092,13.5057036290259,12.9194784692971,8.8597430318629,5.11478816373918
"GABRA1",72.1454970729776,50.0399165957442,70.4975662204153,60.0134326991274,37.1406849798212,49.8322740958601,101.333310926932,23.0165467368263
"SLC45A4",7.59426284978712,17.8713987841944,11.4763479893699,5.62625931554319,15.1939165826541,15.3803315110679,9.41347697135433,10.2295763274784
"RNF10",15.1885256995742,26.211384883485,18.0342611261528,9.37709885923866,21.9467683971671,13.5346917297398,11.6284127293201,5.11478816373918
"ZNF839",1.26571047496452,0,1.63947828419571,0,1.68821295362824,5.53691934398445,4.42987151593145,0
"ZDHHC6",6.3285523748226,4.76570634245183,0,0,3.37642590725647,3.07606630221359,5.53733939491431,0
"GRAMD1B",39.2370247239001,33.3599443971628,39.3474788206969,20.629617490325,45.5817497479624,22.1476773759378,22.1493575796572,30.6887289824351
"RNH1",2.53142094992904,3.57427975683887,3.27895656839141,7.50167908739092,5.06463886088471,12.3042652088543,3.32240363694859,2.55739408186959
"NDUFS1",63.285523748226,53.6141963525831,52.4633050942626,33.7575558932592,30.3878331653083,52.9083403980737,77.5227515288003,12.786970409348
"RB1CC1",62.0198132732615,48.8484900101312,40.9869571048926,35.6329756651069,15.1939165826541,30.1454497616931,54.8196600096517,17.9017585730871
"ERP44",1.26571047496452,9.53141268490365,8.19739142097853,0,6.75285181451294,7.99777238575532,11.6284127293201,2.55739408186959
"ALAS1",6.3285523748226,1.19142658561296,1.63947828419571,9.37709885923866,10.1292777217694,4.92170608354174,9.41347697135433,0
"BIRC3",5.06284189985808,1.19142658561296,8.19739142097853,13.1279384029341,20.2585554435388,6.15213260442717,2.76866969745716,33.2461230643047
"AKAP11",167.073782695317,113.185525633231,118.042436462091,48.760914068041,42.2053238407059,89.205922764194,124.590136385572,33.2461230643047
