NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
NEGATIVE REGULATION OF SIGNAL TRANSDUCTION IN ABSENCE OF LIGAND%GOBP%GO:1901099	NEGATIVE REGULATION OF SIGNAL TRANSDUCTION IN ABSENCE OF LIGAND%GOBP%GO:1901099		16	0.65529263	1.5035802	0.039130434	0.955252	1.0	54	tags=13%, list=0%, signal=13%	
POSITIVE REGULATION OF INTERFERON-ALPHA PRODUCTION%GOBP%GO:0032727	POSITIVE REGULATION OF INTERFERON-ALPHA PRODUCTION%GOBP%GO:0032727		19	0.6358552	1.503156	0.04674221	0.94977534	1.0	4012	tags=58%, list=26%, signal=78%	
CYCLOTHIAZIDE ACTION PATHWAY%SMPDB%SMP0000103	CYCLOTHIAZIDE ACTION PATHWAY%SMPDB%SMP0000103		19	0.6217741	1.5017782	0.042979944	0.952849	1.0	1531	tags=32%, list=10%, signal=35%	
PURINE NUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009135	PURINE NUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009135		30	0.5728659	1.5000708	0.027777778	0.95819277	1.0	3002	tags=57%, list=20%, signal=70%	
EPIBOLY INVOLVED IN WOUND HEALING%GOBP%GO:0090505	EPIBOLY INVOLVED IN WOUND HEALING%GOBP%GO:0090505		21	0.62355566	1.4993757	0.04774536	0.9552025	1.0	894	tags=24%, list=6%, signal=25%	
MET ACTIVATES PTK2 SIGNALING%REACTOME DATABASE ID RELEASE 83%8874081	MET ACTIVATES PTK2 SIGNALING%REACTOME DATABASE ID RELEASE 83%8874081		16	0.64574575	1.4979376	0.038961038	0.95886743	1.0	2052	tags=31%, list=13%, signal=36%	
CHLOROTHIAZIDE ACTION PATHWAY%SMPDB%SMP0000078	CHLOROTHIAZIDE ACTION PATHWAY%SMPDB%SMP0000078		19	0.6217741	1.496073	0.047879618	0.96679455	1.0	1531	tags=32%, list=10%, signal=35%	
NEGATIVE REGULATION OF ENDOPLASMIC RETICULUM STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902236	NEGATIVE REGULATION OF ENDOPLASMIC RETICULUM STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902236		15	0.66049844	1.4957772	0.052556816	0.96035194	1.0	895	tags=13%, list=6%, signal=14%	
CYSTINURIA%PATHWHIZ%PW000700	CYSTINURIA%PATHWHIZ%PW000700		19	0.6217741	1.4946655	0.031944446	0.9612696	1.0	1531	tags=32%, list=10%, signal=35%	
LONG-TERM MEMORY%GOBP%GO:0007616	LONG-TERM MEMORY%GOBP%GO:0007616		17	0.6495309	1.4945723	0.039270688	0.9534357	1.0	1439	tags=41%, list=9%, signal=45%	
METOLAZONE ACTION PATHWAY%SMPDB%SMP0000105	METOLAZONE ACTION PATHWAY%SMPDB%SMP0000105		19	0.6217741	1.4935035	0.044295304	0.95414436	1.0	1531	tags=32%, list=10%, signal=35%	
POLYTHIAZIDE ACTION PATHWAY%PATHWHIZ%PW000326	POLYTHIAZIDE ACTION PATHWAY%PATHWHIZ%PW000326		19	0.6217741	1.4916887	0.03155007	0.9611165	1.0	1531	tags=32%, list=10%, signal=35%	
BETA1 INTEGRIN CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BETA1 INTEGRIN CELL SURFACE INTERACTIONS	BETA1 INTEGRIN CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BETA1 INTEGRIN CELL SURFACE INTERACTIONS		56	0.5281657	1.491657	0.021479713	0.95281583	1.0	3445	tags=36%, list=22%, signal=46%	
OSSIFICATION%GOBP%GO:0001503	OSSIFICATION%GOBP%GO:0001503		104	0.48017588	1.4895545	0.011025358	0.96371895	1.0	4258	tags=44%, list=28%, signal=61%	
LYSINURIC PROTEIN INTOLERANCE%SMPDB%SMP0000197	LYSINURIC PROTEIN INTOLERANCE%SMPDB%SMP0000197		19	0.6217741	1.4894221	0.06027397	0.9563453	1.0	1531	tags=32%, list=10%, signal=35%	
AMILORIDE ACTION PATHWAY%SMPDB%SMP0000133	AMILORIDE ACTION PATHWAY%SMPDB%SMP0000133		19	0.6217741	1.4879477	0.05586592	0.9608048	1.0	1531	tags=32%, list=10%, signal=35%	
BLUE DIAPER SYNDROME%SMPDB%SMP0000583	BLUE DIAPER SYNDROME%SMPDB%SMP0000583		19	0.6217741	1.4867185	0.046309695	0.96305877	1.0	1531	tags=32%, list=10%, signal=35%	
REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY IN ABSENCE OF LIGAND%GOBP%GO:2001239	REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY IN ABSENCE OF LIGAND%GOBP%GO:2001239		21	0.621673	1.4860494	0.038997214	0.96055454	1.0	2833	tags=29%, list=18%, signal=35%	
METHYCLOTHIAZIDE ACTION PATHWAY%PATHWHIZ%PW000327	METHYCLOTHIAZIDE ACTION PATHWAY%PATHWHIZ%PW000327		19	0.6217741	1.4838712	0.040166207	0.9709045	1.0	1531	tags=32%, list=10%, signal=35%	
ETHACRYNIC ACID ACTION PATHWAY%SMPDB%SMP0000097	ETHACRYNIC ACID ACTION PATHWAY%SMPDB%SMP0000097		19	0.6217741	1.4838215	0.04384724	0.9631129	1.0	1531	tags=32%, list=10%, signal=35%	
NON-MOTILE CILIUM ASSEMBLY%GOBP%GO:1905515	NON-MOTILE CILIUM ASSEMBLY%GOBP%GO:1905515		26	0.59487927	1.4828366	0.038251366	0.9640898	1.0	2261	tags=19%, list=15%, signal=23%	
BUMETANIDE ACTION PATHWAY%SMPDB%SMP0000088	BUMETANIDE ACTION PATHWAY%SMPDB%SMP0000088		19	0.6217741	1.482416	0.041551247	0.9597633	1.0	1531	tags=32%, list=10%, signal=35%	
FUROSEMIDE ACTION PATHWAY%PATHWHIZ%PW000337	FUROSEMIDE ACTION PATHWAY%PATHWHIZ%PW000337		19	0.6217741	1.4822538	0.048640914	0.9532984	1.0	1531	tags=32%, list=10%, signal=35%	
BENDROFLUMETHIAZIDE ACTION PATHWAY%PATHWHIZ%PW000329	BENDROFLUMETHIAZIDE ACTION PATHWAY%PATHWHIZ%PW000329		19	0.6217741	1.4818206	0.050139274	0.9490476	1.0	1531	tags=32%, list=10%, signal=35%	
HARTNUP DISORDER%SMPDB%SMP0000189	HARTNUP DISORDER%SMPDB%SMP0000189		19	0.6217741	1.4808903	0.04657534	0.9489652	1.0	1531	tags=32%, list=10%, signal=35%	
TORSEMIDE ACTION PATHWAY%PATHWHIZ%PW000338	TORSEMIDE ACTION PATHWAY%PATHWHIZ%PW000338		19	0.6217741	1.4767681	0.054242004	0.9771611	1.0	1531	tags=32%, list=10%, signal=35%	
REGULATION OF IGF ACTIVITY BY IGFBP%REACTOME DATABASE ID RELEASE 83%381426	REGULATION OF IGF ACTIVITY BY IGFBP%REACTOME DATABASE ID RELEASE 83%381426		84	0.48698404	1.4766688	0.010428737	0.97036064	1.0	3259	tags=42%, list=21%, signal=53%	
PRE-IMPLANTATION EMBRYO%WIKIPATHWAYS_20220510%WP3527%HOMO SAPIENS	PRE-IMPLANTATION EMBRYO%WIKIPATHWAYS_20220510%WP3527%HOMO SAPIENS		29	0.5748236	1.4756612	0.04792746	0.9715551	1.0	2712	tags=41%, list=18%, signal=50%	
FUMARASE DEFICIENCY%SMPDB%SMP0000547	FUMARASE DEFICIENCY%SMPDB%SMP0000547		21	0.5955871	1.4755951	0.051748253	0.96455806	1.0	3276	tags=48%, list=21%, signal=60%	
QUINETHAZONE ACTION PATHWAY%SMPDB%SMP0000091	QUINETHAZONE ACTION PATHWAY%SMPDB%SMP0000091		19	0.6217741	1.4742666	0.04229195	0.9684645	1.0	1531	tags=32%, list=10%, signal=35%	
TRICHLORMETHIAZIDE ACTION PATHWAY%SMPDB%SMP0000121	TRICHLORMETHIAZIDE ACTION PATHWAY%SMPDB%SMP0000121		19	0.6217741	1.4742373	0.046767537	0.9612231	1.0	1531	tags=32%, list=10%, signal=35%	
WOUND HEALING, SPREADING OF CELLS%GOBP%GO:0044319	WOUND HEALING, SPREADING OF CELLS%GOBP%GO:0044319		21	0.62355566	1.4742062	0.034153007	0.95410454	1.0	894	tags=24%, list=6%, signal=25%	
VITAMIN B12 METABOLISM%WIKIPATHWAYS_20220510%WP1533%HOMO SAPIENS	VITAMIN B12 METABOLISM%WIKIPATHWAYS_20220510%WP1533%HOMO SAPIENS		22	0.58460927	1.4721649	0.044568244	0.96375215	1.0	3528	tags=36%, list=23%, signal=47%	
LYSINURIC PROTEIN INTOLERANCE (LPI)%SMPDB%SMP0000585	LYSINURIC PROTEIN INTOLERANCE (LPI)%SMPDB%SMP0000585		19	0.6217741	1.4721558	0.046348315	0.9565518	1.0	1531	tags=32%, list=10%, signal=35%	
HYDROFLUMETHIAZIDE ACTION PATHWAY%PATHWHIZ%PW000335	HYDROFLUMETHIAZIDE ACTION PATHWAY%PATHWHIZ%PW000335		19	0.6217741	1.4692067	0.055714287	0.9742534	1.0	1531	tags=32%, list=10%, signal=35%	
IMINOGLYCINURIA%PATHWHIZ%PW000219	IMINOGLYCINURIA%PATHWHIZ%PW000219		19	0.6217741	1.4672495	0.048275862	0.98356265	1.0	1531	tags=32%, list=10%, signal=35%	
REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:2001242	REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:2001242		112	0.46589288	1.4660196	0.004454343	0.9869991	1.0	3791	tags=32%, list=25%, signal=42%	
EPLERENONE ACTION PATHWAY%SMPDB%SMP0000135	EPLERENONE ACTION PATHWAY%SMPDB%SMP0000135		19	0.6217741	1.46563	0.05865922	0.9832266	1.0	1531	tags=32%, list=10%, signal=35%	
CHLORTHALIDONE ACTION PATHWAY%SMPDB%SMP0000122	CHLORTHALIDONE ACTION PATHWAY%SMPDB%SMP0000122		19	0.6217741	1.4656254	0.058988765	0.97613364	1.0	1531	tags=32%, list=10%, signal=35%	
HYDROCHLOROTHIAZIDE ACTION PATHWAY%SMPDB%SMP0000100	HYDROCHLOROTHIAZIDE ACTION PATHWAY%SMPDB%SMP0000100		19	0.6217741	1.4653	0.05263158	0.9717108	1.0	1531	tags=32%, list=10%, signal=35%	
RESPONSE TO NUTRIENT%GOBP%GO:0007584	RESPONSE TO NUTRIENT%GOBP%GO:0007584		27	0.5819085	1.4652805	0.040871933	0.96490765	1.0	624	tags=15%, list=4%, signal=15%	
POSITIVE REGULATION OF CYTOKINE-MEDIATED SIGNALING PATHWAY%GOBP%GO:0001961	POSITIVE REGULATION OF CYTOKINE-MEDIATED SIGNALING PATHWAY%GOBP%GO:0001961		36	0.5468598	1.4652759	0.028387098	0.9580827	1.0	2230	tags=36%, list=15%, signal=42%	
TRIAMTERENE ACTION PATHWAY%SMPDB%SMP0000132	TRIAMTERENE ACTION PATHWAY%SMPDB%SMP0000132		19	0.6217741	1.4647526	0.050824177	0.95600563	1.0	1531	tags=32%, list=10%, signal=35%	
NEGATIVE REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:2001243	NEGATIVE REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:2001243		68	0.4972088	1.4643279	0.021479713	0.9526826	1.0	3366	tags=31%, list=22%, signal=39%	
SPIRONOLACTONE ACTION PATHWAY%SMPDB%SMP0000134	SPIRONOLACTONE ACTION PATHWAY%SMPDB%SMP0000134		19	0.6217741	1.4643079	0.043723553	0.9461755	1.0	1531	tags=32%, list=10%, signal=35%	
POSITIVE REGULATION OF TRANSCRIPTION FROM RNA POLYMERASE II PROMOTER IN RESPONSE TO STRESS%GOBP%GO:0036003	POSITIVE REGULATION OF TRANSCRIPTION FROM RNA POLYMERASE II PROMOTER IN RESPONSE TO STRESS%GOBP%GO:0036003		16	0.62946165	1.4640169	0.052478135	0.9420493	1.0	3375	tags=63%, list=22%, signal=80%	
PYRUVATE METABOLIC PROCESS%GOBP%GO:0006090	PYRUVATE METABOLIC PROCESS%GOBP%GO:0006090		41	0.5411657	1.4636388	0.029562982	0.93868613	1.0	3002	tags=46%, list=20%, signal=57%	
GLUCOSE TRANSPORTER DEFECT (SGLT2)%SMPDB%SMP0000184	GLUCOSE TRANSPORTER DEFECT (SGLT2)%SMPDB%SMP0000184		19	0.6217741	1.4634967	0.062586926	0.93339866	1.0	1531	tags=32%, list=10%, signal=35%	
CONGENITAL LACTIC ACIDOSIS%PATHWHIZ%PW000522	CONGENITAL LACTIC ACIDOSIS%PATHWHIZ%PW000522		21	0.5955871	1.4582952	0.048780486	0.9696537	1.0	3276	tags=48%, list=21%, signal=60%	
TCA CYCLE%BIOCYC%PWY66-398	TCA CYCLE%BIOCYC%PWY66-398		17	0.6193462	1.4576039	0.06534091	0.9685679	1.0	2071	tags=41%, list=13%, signal=48%	
APOPTOTIC CLEAVAGE OF CELLULAR PROTEINS%REACTOME DATABASE ID RELEASE 83%111465	APOPTOTIC CLEAVAGE OF CELLULAR PROTEINS%REACTOME DATABASE ID RELEASE 83%111465		33	0.551191	1.4572648	0.048366014	0.9649028	1.0	1922	tags=27%, list=13%, signal=31%	
MITOCHONDRIAL COMPLEX II DEFICIENCY%PATHWHIZ%PW000524	MITOCHONDRIAL COMPLEX II DEFICIENCY%PATHWHIZ%PW000524		21	0.5955871	1.4572043	0.045081966	0.95895207	1.0	3276	tags=48%, list=21%, signal=60%	
RNA POLYADENYLATION%GOBP%GO:0043631	RNA POLYADENYLATION%GOBP%GO:0043631		25	0.5794086	1.4556336	0.047808766	0.96569586	1.0	3205	tags=44%, list=21%, signal=56%	
HALLMARK_ANGIOGENESIS%MSIGDBHALLMARK%HALLMARK_ANGIOGENESIS	HALLMARK_ANGIOGENESIS%MSIGDBHALLMARK%HALLMARK_ANGIOGENESIS		21	0.5995733	1.4535041	0.03758389	0.9768985	1.0	3375	tags=52%, list=22%, signal=67%	
REGULATION OF COMPLEMENT CASCADE%REACTOME DATABASE ID RELEASE 83%977606	REGULATION OF COMPLEMENT CASCADE%REACTOME DATABASE ID RELEASE 83%977606		20	0.6137878	1.4534669	0.06267806	0.97084373	1.0	1605	tags=30%, list=10%, signal=33%	
PLASMA LIPOPROTEIN CLEARANCE%REACTOME%R-HSA-8964043.1	PLASMA LIPOPROTEIN CLEARANCE%REACTOME%R-HSA-8964043.1		27	0.5601101	1.4530859	0.045691907	0.9678338	1.0	1637	tags=26%, list=11%, signal=29%	
REGULATION OF INSULIN SECRETION INVOLVED IN CELLULAR RESPONSE TO GLUCOSE STIMULUS%GOBP%GO:0061178	REGULATION OF INSULIN SECRETION INVOLVED IN CELLULAR RESPONSE TO GLUCOSE STIMULUS%GOBP%GO:0061178		22	0.5935486	1.4518144	0.06128134	0.9717387	1.0	3452	tags=55%, list=22%, signal=70%	
2-KETOGLUTARATE DEHYDROGENASE COMPLEX DEFICIENCY%PATHWHIZ%PW000525	2-KETOGLUTARATE DEHYDROGENASE COMPLEX DEFICIENCY%PATHWHIZ%PW000525		21	0.5955871	1.4517206	0.05722071	0.966366	1.0	3276	tags=48%, list=21%, signal=60%	
RIBONUCLEOSIDE TRIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009199	RIBONUCLEOSIDE TRIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009199		137	0.4576401	1.4513947	0.010905125	0.96296716	1.0	3025	tags=34%, list=20%, signal=41%	
PYRUVATE DEHYDROGENASE DEFICIENCY (E2)%SMPDB%SMP0000551	PYRUVATE DEHYDROGENASE DEFICIENCY (E2)%SMPDB%SMP0000551		21	0.5955871	1.4502487	0.059060402	0.965912	1.0	3276	tags=48%, list=21%, signal=60%	
MAINTENANCE OF PROTEIN LOCATION%GOBP%GO:0045185	MAINTENANCE OF PROTEIN LOCATION%GOBP%GO:0045185		73	0.48797706	1.449336	0.020761246	0.9670909	1.0	3991	tags=41%, list=26%, signal=55%	
NUCLEOSIDE TRIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009141	NUCLEOSIDE TRIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009141		152	0.45588025	1.4488875	0.010718114	0.96479833	1.0	3025	tags=32%, list=20%, signal=39%	
SULFUR COMPOUND CATABOLIC PROCESS%GOBP%GO:0044273	SULFUR COMPOUND CATABOLIC PROCESS%GOBP%GO:0044273		21	0.5990491	1.4488506	0.050209206	0.9590795	1.0	3288	tags=48%, list=21%, signal=61%	
POSITIVE REGULATION OF ALPHA-BETA T CELL ACTIVATION%GOBP%GO:0046635	POSITIVE REGULATION OF ALPHA-BETA T CELL ACTIVATION%GOBP%GO:0046635		32	0.5488746	1.4488257	0.049414825	0.953367	1.0	3626	tags=44%, list=24%, signal=57%	
TUMOR NECROSIS FACTOR-MEDIATED SIGNALING PATHWAY%GOBP%GO:0033209	TUMOR NECROSIS FACTOR-MEDIATED SIGNALING PATHWAY%GOBP%GO:0033209		31	0.55807716	1.4482574	0.044585988	0.9520817	1.0	4023	tags=45%, list=26%, signal=61%	
METABOLIC REPROGRAMMING IN COLON CANCER%WIKIPATHWAYS_20220510%WP4290%HOMO SAPIENS	METABOLIC REPROGRAMMING IN COLON CANCER%WIKIPATHWAYS_20220510%WP4290%HOMO SAPIENS		18	0.6252315	1.4481174	0.05382436	0.9475756	1.0	4987	tags=72%, list=32%, signal=107%	
PID_NFAT_TFPATHWAY%MSIGDB_C2%PID_NFAT_TFPATHWAY	PID_NFAT_TFPATHWAY%MSIGDB_C2%PID_NFAT_TFPATHWAY		24	0.5844215	1.4480324	0.053619303	0.942487	1.0	3695	tags=50%, list=24%, signal=66%	
BASIGIN INTERACTIONS%REACTOME DATABASE ID RELEASE 83%210991	BASIGIN INTERACTIONS%REACTOME DATABASE ID RELEASE 83%210991		20	0.601361	1.4466647	0.0718232	0.9477543	1.0	5088	tags=65%, list=33%, signal=97%	
PYRUVATE DEHYDROGENASE DEFICIENCY (E3)%SMPDB%SMP0000550	PYRUVATE DEHYDROGENASE DEFICIENCY (E3)%SMPDB%SMP0000550		21	0.5955871	1.446566	0.054521278	0.9428138	1.0	3276	tags=48%, list=21%, signal=60%	
INTERMEDIATE FILAMENT CYTOSKELETON ORGANIZATION%GOBP%GO:0045104	INTERMEDIATE FILAMENT CYTOSKELETON ORGANIZATION%GOBP%GO:0045104		29	0.56014204	1.4442112	0.04909561	0.9561083	1.0	1817	tags=34%, list=12%, signal=39%	
POSITIVE REGULATION OF DENDRITIC SPINE DEVELOPMENT%GOBP%GO:0060999	POSITIVE REGULATION OF DENDRITIC SPINE DEVELOPMENT%GOBP%GO:0060999		21	0.59781384	1.4432354	0.05914718	0.9583081	1.0	1640	tags=33%, list=11%, signal=37%	
OSTEOBLAST DIFFERENTIATION%GOBP%GO:0001649	OSTEOBLAST DIFFERENTIATION%GOBP%GO:0001649		67	0.4903663	1.4431195	0.017626323	0.9536165	1.0	4258	tags=49%, list=28%, signal=68%	
POSITIVE REGULATION OF EPIDERMAL GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0045742	POSITIVE REGULATION OF EPIDERMAL GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0045742		23	0.5818285	1.4429218	0.05882353	0.94956905	1.0	3249	tags=43%, list=21%, signal=55%	
REACTIVE OXYGEN SPECIES METABOLIC PROCESS%GOBP%GO:0072593	REACTIVE OXYGEN SPECIES METABOLIC PROCESS%GOBP%GO:0072593		44	0.5168504	1.4423637	0.048088778	0.948185	1.0	3811	tags=36%, list=25%, signal=48%	
SARCOMERE ORGANIZATION%GOBP%GO:0045214	SARCOMERE ORGANIZATION%GOBP%GO:0045214		15	0.6304228	1.4421201	0.08175182	0.94462156	1.0	2807	tags=47%, list=18%, signal=57%	
NEGATIVE REGULATION OF APOPTOTIC SIGNALING PATHWAY%GOBP%GO:2001234	NEGATIVE REGULATION OF APOPTOTIC SIGNALING PATHWAY%GOBP%GO:2001234		139	0.4563015	1.4418504	0.0074946466	0.94129807	1.0	3551	tags=29%, list=23%, signal=38%	
SKIN DEVELOPMENT%GOBP%GO:0043588	SKIN DEVELOPMENT%GOBP%GO:0043588		63	0.49869767	1.4387835	0.031400967	0.96056294	1.0	2032	tags=29%, list=13%, signal=33%	
PURINE RIBONUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009179	PURINE RIBONUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009179		29	0.5582033	1.437704	0.04489796	0.9636622	1.0	3002	tags=55%, list=20%, signal=68%	
STABILIZATION AND EXPANSION OF THE E-CADHERIN ADHERENS JUNCTION%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%STABILIZATION AND EXPANSION OF THE E-CADHERIN ADHERENS JUNCTION	STABILIZATION AND EXPANSION OF THE E-CADHERIN ADHERENS JUNCTION%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%STABILIZATION AND EXPANSION OF THE E-CADHERIN ADHERENS JUNCTION		38	0.5231932	1.4376608	0.03611457	0.9585921	1.0	3224	tags=39%, list=21%, signal=50%	
NEGATIVE REGULATION OF RESPONSE TO ENDOPLASMIC RETICULUM STRESS%GOBP%GO:1903573	NEGATIVE REGULATION OF RESPONSE TO ENDOPLASMIC RETICULUM STRESS%GOBP%GO:1903573		39	0.5241982	1.4325683	0.056603774	0.9939291	1.0	2166	tags=26%, list=14%, signal=30%	
SPINAL CORD DEVELOPMENT%GOBP%GO:0021510	SPINAL CORD DEVELOPMENT%GOBP%GO:0021510		31	0.54907817	1.4324411	0.06161746	0.9894204	1.0	1847	tags=29%, list=12%, signal=33%	
REGULATION OF NEUROTRANSMITTER RECEPTOR ACTIVITY%GOBP%GO:0099601	REGULATION OF NEUROTRANSMITTER RECEPTOR ACTIVITY%GOBP%GO:0099601		43	0.52701765	1.4322917	0.04792746	0.9851778	1.0	2460	tags=37%, list=16%, signal=44%	
POSITIVE REGULATION OF PROTEIN POLYMERIZATION%GOBP%GO:0032273	POSITIVE REGULATION OF PROTEIN POLYMERIZATION%GOBP%GO:0032273		61	0.49621257	1.4314202	0.03206651	0.98675096	1.0	2168	tags=23%, list=14%, signal=27%	
POSITIVE REGULATION OF RESPONSE TO WOUNDING%GOBP%GO:1903036	POSITIVE REGULATION OF RESPONSE TO WOUNDING%GOBP%GO:1903036		41	0.5294977	1.4298457	0.045859873	0.99386036	1.0	3151	tags=34%, list=21%, signal=43%	
CITRIC ACID CYCLE%SMPDB%SMP0000057	CITRIC ACID CYCLE%SMPDB%SMP0000057		21	0.5955871	1.429801	0.06207827	0.9888285	1.0	3276	tags=48%, list=21%, signal=60%	
NEGATIVE REGULATION OF INTRACELLULAR STEROID HORMONE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0033144	NEGATIVE REGULATION OF INTRACELLULAR STEROID HORMONE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0033144		27	0.562425	1.4279785	0.05357143	0.9979785	1.0	1794	tags=26%, list=12%, signal=29%	
MITOCHONDRIAL ELECTRON TRANSPORT, NADH TO UBIQUINONE%GOBP%GO:0006120	MITOCHONDRIAL ELECTRON TRANSPORT, NADH TO UBIQUINONE%GOBP%GO:0006120		42	0.5197681	1.4273545	0.05121639	0.99748135	1.0	4853	tags=60%, list=32%, signal=87%	
MITOCHONDRIAL IMMUNE RESPONSE TO SARS-COV-2%WIKIPATHWAYS_20220510%WP5038%HOMO SAPIENS	MITOCHONDRIAL IMMUNE RESPONSE TO SARS-COV-2%WIKIPATHWAYS_20220510%WP5038%HOMO SAPIENS		22	0.58423936	1.4267226	0.055478502	0.9974059	1.0	4204	tags=59%, list=27%, signal=81%	
FRUCTOSURIA%SMPDB%SMP0000561	FRUCTOSURIA%SMPDB%SMP0000561		15	0.6290168	1.4264073	0.077574044	0.99443525	1.0	3786	tags=60%, list=25%, signal=80%	
RHOBTB GTPASE CYCLE%REACTOME%R-HSA-9706574.2	RHOBTB GTPASE CYCLE%REACTOME%R-HSA-9706574.2		35	0.5470279	1.4255074	0.040629096	0.99640346	1.0	2252	tags=37%, list=15%, signal=43%	
PATHOGENIC ESCHERICHIA COLI INFECTION%WIKIPATHWAYS_20220510%WP2272%HOMO SAPIENS	PATHOGENIC ESCHERICHIA COLI INFECTION%WIKIPATHWAYS_20220510%WP2272%HOMO SAPIENS		38	0.5328094	1.4254677	0.04671717	0.9914353	1.0	2930	tags=32%, list=19%, signal=39%	
REGULATION OF INTERLEUKIN-8 PRODUCTION%GOBP%GO:0032677	REGULATION OF INTERLEUKIN-8 PRODUCTION%GOBP%GO:0032677		51	0.5136299	1.4249631	0.029375765	0.99017435	1.0	4820	tags=49%, list=31%, signal=71%	
MRNA POLYADENYLATION%GOBP%GO:0006378	MRNA POLYADENYLATION%GOBP%GO:0006378		24	0.57111526	1.4237795	0.0646438	0.9943505	1.0	3205	tags=42%, list=21%, signal=53%	
POSITIVE REGULATION OF RESPONSE TO CYTOKINE STIMULUS%GOBP%GO:0060760	POSITIVE REGULATION OF RESPONSE TO CYTOKINE STIMULUS%GOBP%GO:0060760		43	0.516206	1.4221021	0.05125	1.0	1.0	2909	tags=40%, list=19%, signal=49%	
POSITIVE REGULATION OF CHROMOSOME SEGREGATION%GOBP%GO:0051984	POSITIVE REGULATION OF CHROMOSOME SEGREGATION%GOBP%GO:0051984		23	0.5694257	1.421612	0.066951565	1.0	1.0	2450	tags=35%, list=16%, signal=41%	
CELLULAR RESPONSE TO TUMOR NECROSIS FACTOR%GOBP%GO:0071356	CELLULAR RESPONSE TO TUMOR NECROSIS FACTOR%GOBP%GO:0071356		71	0.47577438	1.4200121	0.030409357	1.0	1.0	4522	tags=44%, list=29%, signal=62%	
CILIUM MOVEMENT%GOBP%GO:0003341	CILIUM MOVEMENT%GOBP%GO:0003341		64	0.4824773	1.419158	0.029797377	1.0	1.0	3869	tags=42%, list=25%, signal=56%	
THE ROLE OF GTSE1 IN G2 M PROGRESSION AFTER G2 CHECKPOINT%REACTOME DATABASE ID RELEASE 83%8852276	THE ROLE OF GTSE1 IN G2 M PROGRESSION AFTER G2 CHECKPOINT%REACTOME DATABASE ID RELEASE 83%8852276		54	0.49625793	1.4180453	0.039759036	1.0	1.0	2851	tags=35%, list=19%, signal=43%	
FRUCTOSE INTOLERANCE, HEREDITARY%PATHWHIZ%PW000702	FRUCTOSE INTOLERANCE, HEREDITARY%PATHWHIZ%PW000702		15	0.6290168	1.4156785	0.06241135	1.0	1.0	3786	tags=60%, list=25%, signal=80%	
APOPTOTIC EXECUTION PHASE%REACTOME DATABASE ID RELEASE 83%75153	APOPTOTIC EXECUTION PHASE%REACTOME DATABASE ID RELEASE 83%75153		45	0.51237327	1.4150157	0.052955665	1.0	1.0	1922	tags=22%, list=13%, signal=25%	
HOMOTYPIC CELL-CELL ADHESION%GOBP%GO:0034109	HOMOTYPIC CELL-CELL ADHESION%GOBP%GO:0034109		43	0.5100893	1.4146762	0.05548705	1.0	1.0	3458	tags=42%, list=23%, signal=54%	
PROTON MOTIVE FORCE-DRIVEN MITOCHONDRIAL ATP SYNTHESIS%GOBP%GO:0042776	PROTON MOTIVE FORCE-DRIVEN MITOCHONDRIAL ATP SYNTHESIS%GOBP%GO:0042776		62	0.4819433	1.4132421	0.044902913	1.0	1.0	3911	tags=44%, list=25%, signal=58%	
